CHROM	HS_START	HS_END	LENGTH	HITS	FEATURE_NAME	NAME	midpoint	Type	Direction	IGR	IGR.Start	IGR.End
14	490113	490294	182	429	YNL073W	MSK1	490203.5	directional	+,+	YNL073W_YNL072W	490117	490317
14	491228	491510	283	913	YNL072W	RNH201	491369	directional	+,+	YNL072W_YNL071W	491241	491523
14	493085	493280	196	332	YNL070W	TOM7	493182.5	directional	+,+	YNL071W_YNL070W	492972	493366
14	498570	498809	240	231	ARS1420	null	498689.5	divergent	-,+	YNL068C_YNL067W-B	498290	499417
14	500588	500858	271	396	YNL066W	SUN4	500723	directional	+,+	YNL067W_YNL066W	500257	501157
14	503067	503485	419	269	YNL065W	AQR1	503276	directional	+,+	YNL066W_YNL065W	502778	503724
14	507350	507600	251	437	YNL063W	MTQ1	507475	divergent	-,+	YNL064C_YNL063W	507098	507758
14	508781	508953	173	155	YNL062C	GCD10	508867	NA	NA	NA	NA	NA
14	510315	510452	138	101	YNL061W	NOP2	510383.5	divergent	-,+	YNL062C_YNL061W	510213	510540
14	515007	515162	156	184	YNL059C	ARP5	515084.5	directional	-,-	YNL059C_YNL058C	514936	515763
14	518925	519123	199	305	tD(GUC)N	null	519024	divergent_overlapping	-,+	YNL055C_YNL054W-B	518846	519456
14	525832	525934	103	72	YNL054W	VAC7	525883	directional_overlapping	+,+	YNL054W-A_YNL054W	520779	526086
14	529567	529776	210	156	YNL054W	VAC7	529671.5	directional	+,+	YNL054W_YNL053W	529584	529942
14	531253	531710	458	1276	YNL053W	MSG5	531481.5	directional	+,+	YNL053W_YNL052W	531412	531725
14	535035	535206	172	317	YNL050C	null	535120.5	directional	-,-	YNL050C_YNL049C	534983	535281
14	537960	538144	185	371	YNL048W	ALG11	538052	divergent	-,+	YNL049C_YNL048W	537912	538173
14	541669	542522	854	1230	YNL046W	null	542095.5	divergent	-,+	YNL047C_YNL046W	541882	542304
14	542726	542961	236	532	YNL046W	null	542843.5	directional	+,+	YNL046W_YNL045W	542823	542963
14	544996	545174	179	188	YNL045W	LAP2	545085	directional	+,+	YNL045W_YNL044W	544979	545268
14	546054	546187	134	85	ARS1421	null	546120.5	directional	+,+	YNL044W_YNL042W-B	545878	547113
14	547247	547848	602	551	YNL042W-B	null	547547.5	directional	+,+	YNL042W-B_YNL042W	547371	548100
14	552047	552281	235	978	YNL041C	COG6	552164	divergent	-,+	YNL041C_YNL040W	551988	553380
14	552601	552734	134	114	YNL041C	COG6	552667.5	divergent	-,+	YNL041C_YNL040W	551988	553380
14	553149	553320	172	150	YNL040W	null	553234.5	divergent	-,+	YNL041C_YNL040W	551988	553380
14	554785	555006	222	420	YNL040W	null	554895.5	directional	+,+	YNL040W_YNL039W	554751	555048
14	555696	555726	31	85	YNL039W	BDP1	555711	NA	NA	NA	NA	NA
14	556890	556962	73	54	YNL039W	BDP1	556926	directional	+,+	YNL039W_YNL038W	556833	557020
14	559209	559691	483	1954	YNL036W	NCE103	559450	divergent	-,+	YNL037C_YNL036W	559003	559814
14	560573	560677	105	106	tT(AGU)N2	null	560625	convergent	+,-	YNL036W_YNL035C	560480	568522
14	568214	568309	96	86	ARS1423	null	568261.5	convergent	+,-	YNL036W_YNL035C	560480	568522
14	576171	576617	447	492	YNL030W	HHF2	576394	divergent	-,+	YNL031C_YNL030W	576051	576727
14	578834	579393	560	639	YNL029C	KTR5	579113.5	divergent	-,+	YNL029C_YNL027W	578774	579580
14	585373	585560	188	252	NME1	NME1	585466.5	directional	-,-	YNL025C_YNL024C-A	585292	586602
14	586855	587132	278	914	YNL024C	null	586993.5	directional	-,-	YNL024C-A_YNL024C	586821	587107
14	587695	587840	146	146	YNL024C	null	587767.5	NA	NA	NA	NA	NA
14	591245	591434	190	744	YNL022C	null	591339.5	directional	-,-	YNL023C_YNL022C	591161	591427
14	591884	591924	41	31	YNL022C	null	591904	NA	NA	NA	NA	NA
14	592931	593124	194	410	YNL022C	null	593027.5	divergent	-,+	YNL022C_YNL021W	592900	593227
14	604668	605312	645	1404	YNL015W	PBI2	604990	directional	+,+	YNL016W_YNL015W	604269	605384
14	605845	606137	293	956	YNL014W	HEF3	605991	directional	+,+	YNL015W_YNL014W	605612	606319
14	606379	606495	117	77	YNL014W	HEF3	606437	NA	NA	NA	NA	NA
14	614441	614485	45	40	YNL010W	null	614463	directional	+,+	YNL010W_YNL009W	614361	614821
14	618286	618449	164	203	YNL007C	SIS1	618367.5	directional	-,-	YNL008C_YNL007C	618221	618508
14	619801	619999	199	194	YNL006W	LST8	619900	divergent	-,+	YNL007C_YNL006W	619567	620068
14	631379	631624	246	195	tP(AGG)N	SUF10	631501.5	directional	-,-	YNR001C_YNR002C	631063	633009
14	634093	634253	161	102	YNR003C	RPC34	634173	directional	-,-	YNR002C_YNR003C	633858	634345
14	636803	636844	42	44	YNR006W	VPS27	636823.5	directional	+,+	YNR004W_YNR006W	636385	636987
14	642340	642573	234	519	YNR008W	LRO1	642456.5	directional	+,+	YNR008W_YNR009W	642383	642691
14	643583	643636	54	38	YNR010W	CSE2	643609.5	directional	+,+	YNR009W_YNR010W	643441	643745
14	646972	647353	382	462	YNR011C	PRP2	647162.5	divergent	-,+	YNR011C_YNR012W	646952	647433
14	651806	652409	604	3122	YNR014W	null	652107.5	divergent	-,+	YNR013C_YNR014W	651714	652466
14	653166	653340	175	193	YNR015W	SMM1	653253	directional	+,+	YNR014W_YNR015W	653105	653388
14	661421	661478	58	45	YNR016C	ACC1	661449.5	divergent	-,+	YNR016C_YNR017W	661376	662914
14	661894	662647	754	1747	YNR017W	TIM23	662270.5	divergent	-,+	YNR016C_YNR017W	661376	662914
14	663593	664149	557	498	YNR017W	TIM23	663871	directional	+,+	YNR017W_YNR018W	663583	664271
14	665023	665261	239	546	YNR018W	AIM38	665142	directional	+,+	YNR018W_YNR019W	664946	665340
14	668120	668315	196	308	YNR020C	ATP23	668217.5	NA	NA	NA	NA	NA
14	670260	670360	101	74	YNR023W	SNF12	670310	divergent	-,+	YNR022C_YNR023W	670195	670419
14	672032	672361	330	215	YNR023W	SNF12	672196.5	directional	+,+	YNR023W_YNR024W	672120	672410
14	674718	674906	189	512	YNR027W	BUD17	674812	divergent	-,+	YNR026C_YNR027W	674691	674924
14	675817	676119	303	570	YNR027W	BUD17	675968	directional	+,+	YNR027W_YNR028W	675878	676178
14	678493	678739	247	490	YNR029C	null	678616	divergent	-,+	YNR029C_YNR030W	678490	678800
14	685701	685932	232	485	YNR032W	PPG1	685816.5	divergent	-,+	YNR031C_YNR032W	685435	686011
14	686646	686715	70	51	YNR032W	PPG1	686680.5	NA	NA	NA	NA	NA
14	687095	687855	761	1155	YNR033W	ABZ1	687475	divergent	-,+	YNR032C-A_YNR033W	687466	687636
14	689980	690241	262	1212	YNR033W	ABZ1	690110.5	directional	+,+	YNR033W_YNR034W	690000	690322
14	691581	692194	614	513	ARS1427	null	691887.5	directional	+,+	YNR034W_YNR034W-A	691288	692562
14	694099	694263	165	183	YNR035C	ARC35	694181	directional	-,-	YNR035C_YNR036C	694049	694362
14	694847	695005	159	160	YNR036C	MRPS12	694926	directional	-,-	YNR036C_YNR037C	694824	695053
14	695356	695567	212	310	YNR037C	RSM19	695461.5	divergent	-,+	YNR037C_YNR038W	695329	695596
14	699457	699714	258	1283	YNR040W	null	699585.5	divergent	-,+	YNR039C_YNR040W	699433	699691
14	701681	701908	228	939	YNR043W	MVD1	701794.5	divergent	-,+	YNR041C_YNR043W	701661	701896
14	703422	703491	70	56	YNR044W	AGA1	703456.5	directional	+,+	YNR043W_YNR044W	703087	703700
14	705936	706162	227	254	YNR045W	PET494	706049	directional	+,+	YNR044W_YNR045W	705878	706140
14	707555	707744	190	406	YNR045W	PET494	707649.5	directional	+,+	YNR045W_YNR046W	707610	707789
14	708253	708485	233	415	YNR047W	FPK1	708369	directional	+,+	YNR046W_YNR047W	708197	708524
14	711398	711571	173	332	YNR048W	null	711484.5	directional	+,+	YNR047W_YNR048W	711206	711631
14	713741	713870	130	133	YNR049C	MSO1	713805.5	directional	-,-	YNR049C_YNR050C	713657	714049
14	715484	715711	228	321	YNR050C	LYS9	715597.5	directional	-,-	YNR050C_YNR051C	715390	716781
14	715976	716028	53	32	snR49	SNR49	716002	directional	-,-	YNR050C_YNR051C	715390	716781
14	719082	719237	156	185	YNR052C	POP2	719159.5	directional	-,-	YNR051C_YNR052C	718329	719347
14	720749	720969	221	445	YNR052C	POP2	720859	directional	-,-	YNR052C_YNR053C	720649	721121
14	723188	723386	199	497	YNR054C	ESF2	723287	directional	-,-	YNR053C_YNR054C	723113	723356
14	724285	724462	178	221	YNR054C	ESF2	724373.5	directional	-,-	YNR054C_YNR055C	724307	728426
14	726018	726128	111	121	tL(UAA)N	null	726073	directional	-,-	YNR054C_YNR055C	724307	728426
14	728210	728363	154	141	YNR055C	HOL1	728286.5	directional	-,-	YNR054C_YNR055C	724307	728426
14	730638	731107	470	627	YNR055C	HOL1	730872.5	directional	-,-	YNR055C_YNR056C	730187	731617
14	733898	733955	58	44	YNR057C	BIO4	733926.5	NA	NA	NA	NA	NA
14	735884	736090	207	168	YNR058W	BIO3	735987	directional	+,+	YNR058W_YNR059W	735733	736802
14	736476	736676	201	276	YNR059W	MNT4	736576	directional	+,+	YNR058W_YNR059W	735733	736802
14	739228	739613	386	611	YNR060W	FRE4	739420.5	directional	+,+	YNR059W_YNR060W	738545	739950
14	743601	743808	208	386	YNR061C	null	743704.5	directional	-,-	YNR061C_YNR062C	743540	744359
14	746117	746167	51	41	YNR062C	null	746142	divergent	-,+	YNR062C_YNR063W	745343	746942
14	746742	746842	101	80	YNR063W	null	746792	divergent	-,+	YNR062C_YNR063W	745343	746942
14	754400	754499	100	87	YNR066C	null	754449.5	NA	NA	NA	NA	NA
14	755019	755198	180	162	YNR066C	null	755108.5	directional	-,-	YNR066C_YNR067C	755035	755745
14	759331	759500	170	121	YNR067C	DSE4	759415.5	directional	-,-	YNR067C_YNR068C	759099	760066
14	763124	763241	118	57	YNR069C	BSC5	763182.5	divergent	-,+	YNR069C_YNR070W	762592	765374
14	764029	764239	211	272	YNR070W	PDR18	764134	divergent	-,+	YNR069C_YNR070W	762592	765374
14	769515	769660	146	155	YNR070W	PDR18	769587.5	convergent	+,-	YNR070W_YNR071C	769376	770439
14	778941	779064	124	101	YNR074C	AIF1	779002.5	divergent	-,+	YNR074C_YNR075W	778738	779915
14	781401	781581	181	291	YNR075C-A	null	781491	convergent	+,-	YNR075W_YNR075C-A	781040	781510
15	21607	21689	83	55	YOL158C	ENB1	21648	directional	-,-	YOL158C_YOL157C	21310	22523
15	27885	28027	143	79	YOL155W-A	null	27956	convergent	+,-	YOL155W-A_YOL155C	27217	28701
15	32280	32427	148	125	YOL155C	HPF1	32353.5	divergent	-,+	YOL155C_YOL154W	31605	34656
15	34246	34428	183	117	YOL154W	ZPS1	34337	divergent	-,+	YOL155C_YOL154W	31605	34656
15	38645	38880	236	498	YOL153C	null	38762.5	divergent	-,+	YOL153C_YOL152W	38566	40746
15	40399	40436	37	30	YOL152W	FRE7	40417.5	divergent	-,+	YOL153C_YOL152W	38566	40746
15	43428	43594	167	194	YOL151W	GRE2	43511	directional	+,+	YOL152W_YOL151W	42609	43692
15	52948	53018	71	56	YOL144W	NOP8	52983	divergent	-,+	YOL145C_YOL144W	52787	53096
15	55417	55530	114	96	YOL142W	RRP40	55473.5	divergent	-,+	YOL143C_YOL142W	55103	55556
15	58549	58750	203	209	YOL140W	ARG8	58649.5	directional	+,+	YOL141W_YOL140W	58538	58758
15	69098	69349	252	310	YOL135C	MED7	69223.5	directional	-,-	YOL136C_YOL135C	68754	69375
15	70095	70215	121	142	YOL135C	MED7	70155	divergent	-,+	YOL135C_YOL133W	70044	70324
15	83079	83632	554	1617	YOL126C	MDH2	83355.5	divergent	-,+	YOL126C_YOL125W	82920	83833
15	87164	87418	255	336	YOL124C	TRM11	87291	divergent	-,+	YOL124C_YOL123W	86757	87843
15	91501	91701	201	255	YOL122C	SMF1	91601	directional	-,-	YOL122C_YOL121C	91419	92025
15	92953	93112	160	122	YOL121C	RPS19A	93032.5	directional	-,-	YOL121C_YOL120C	92850	93394
15	94546	94791	246	135	YOL119C	MCH4	94668.5	directional	-,-	YOL120C_YOL119C	94402	94855
15	96474	96989	516	1385	YOL119C	MCH4	96731.5	divergent	-,+	YOL119C_YOL117W	96361	97550
15	97334	97459	125	91	YOL117W	RRI2	97396.5	divergent	-,+	YOL119C_YOL117W	96361	97550
15	99437	99665	229	577	YOL117W	RRI2	99551	directional	+,+	YOL117W_YOL116W	99488	99808
15	101268	101348	81	69	YOL115W	PAP2	101308	directional	+,+	YOL116W_YOL115W	100957	101474
15	103909	104168	260	561	YOL114C	null	104038.5	divergent	-,+	YOL114C_YOL113W	103925	104325
15	106380	106515	136	116	YOL113W	SKM1	106447.5	directional	+,+	YOL113W_YOL112W	106293	106709
15	108079	108279	201	209	YOL111C	MDY2	108179	NA	NA	NA	NA	NA
15	108986	109539	554	507	YOL110W	SHR5	109262.5	NA	NA	NA	NA	NA
15	109765	110091	327	285	YOL110W	SHR5	109928	directional	+,+	YOL110W_YOL109W	109889	110296
15	110846	110916	71	45	tG(UCC)O	SUF1	110881	convergent	+,-	YOL109W_YOL108C	110638	111430
15	111850	112031	182	192	YOL108C	INO4	111940.5	divergent	-,+	YOL108C_YOL107W	111886	112101
15	117437	117680	244	358	YOL104C	NDJ1	117558.5	divergent_overlapping	-,+	YOL104C_YOL103W-B	117454	117999
15	123633	123899	267	691	YOLWdelta5	null	123766	directional_overlapping	+,+	YOL103W-A_YOL103W	119322	124000
15	126763	126866	104	87	YOL102C	TPT1	126814.5	directional	-,-	YOL102C_YOL101C	126689	126981
15	127982	128521	540	2632	YOL101C	IZH4	128251.5	divergent	-,+	YOL101C_YOL100W	127920	129236
15	128754	128897	144	86	YOL100W	PKH2	128825.5	divergent	-,+	YOL101C_YOL100W	127920	129236
15	135935	136435	501	458	YOL097C	WRS1	136185	divergent	-,+	YOL098C_YOL097W-A	135838	136219
15	137828	138029	202	301	YOL097C	WRS1	137928.5	directional	-,-	YOL097C_YOL096C	137825	138106
15	139135	139180	46	34	YOL095C	HMI1	139157.5	directional	-,-	YOL096C_YOL095C	139045	139226
15	141347	141512	166	259	YOL095C	HMI1	141429.5	directional	-,-	YOL095C_YOL094C	141347	141583
15	142637	142769	133	114	YOL093W	TRM10	142703	divergent	-,+	YOL094C_YOL093W	142555	142814
15	143956	144206	251	946	YOL092W	null	144081	directional	+,+	YOL093W_YOL092W	143696	144203
15	145124	145286	163	125	YOL092W	null	145205	directional	+,+	YOL092W_YOL091W	145130	145333
15	147104	147292	189	354	YOL091W	SPO21	147198	directional	+,+	YOL091W_YOL090W	147163	147381
15	153569	153842	274	254	YOL088C	MPD2	153705.5	directional	-,-	YOL089C_YOL088C	153490	153911
15	154740	154970	231	309	YOL088C	MPD2	154855	directional	-,-	YOL088C_YOL087C	154745	155286
15	158910	159107	198	249	YOL086W-A	null	159008.5	divergent	-,+	YOL087C_YOL086W-A	158637	159172
15	160803	161423	621	649	YOL086C	ADH1	161113	divergent	-,+	YOL086C_YOL084W	160594	162355
15	161749	162059	311	1067	YOL084W	PHM7	161904	divergent	-,+	YOL086C_YOL084W	160594	162355
15	163076	163279	204	161	YOL084W	PHM7	163177.5	NA	NA	NA	NA	NA
15	165457	165508	52	46	YOL084W	PHM7	165482.5	directional	+,+	YOL084W_YOL083W	165331	165713
15	170111	170855	745	1214	YOL082W	ATG19	170483	directional	+,+	YOL082W_YOL081W	169974	171069
15	181476	181666	191	210	YOL078W	AVO1	181571	divergent	-,+	YOL080C_YOL078W	181427	181681
15	185215	185394	180	159	YOL078W	AVO1	185304.5	directional	+,+	YOL078W_YOL077W-A	185212	185437
15	186795	187005	211	537	YOL076W	MDM20	186900	divergent	-,+	YOL077C_YOL076W	186723	187023
15	193272	193876	605	2970	YOL073C	null	193574	directional	-,-	YOL075C_YOL073C	193542	193831
15	194791	195003	213	502	YOL072W	THP1	194897	divergent	-,+	YOL073C_YOL072W	194800	194969
15	196190	196530	341	649	YOL071W	EMI5	196360	directional	+,+	YOL072W_YOL071W	196337	196506
15	198716	198960	245	808	YOL069W	NUF2	198838	divergent	-,+	YOL070C_YOL069W	198725	198941
15	201810	201982	173	376	YOL068C	HST1	201896	directional	-,-	YOL068C_YOL067C	201879	201984
15	202529	202723	195	307	YOL066C	RIB2	202626	directional	-,-	YOL067C_YOL066C	202518	202695
15	204526	204684	159	299	YOL065C	INP54	204605	directional	-,-	YOL066C_YOL065C	204471	204730
15	205938	206056	119	100	YOL064C	MET22	205997	directional	-,-	YOL065C_YOL064C	205885	206102
15	207252	207364	113	100	YOL063C	CRT10	207308	directional	-,-	YOL064C_YOL063C	207176	207391
15	212011	212202	192	203	YOL062C	APM4	212106.5	divergent	-,+	YOL062C_YOL061W	211995	212243
15	216226	217067	842	2285	YOL059W	GPD2	216646.5	divergent	-,+	YOL060C_YOL059W	216137	217125
15	218657	219118	461	3841	YOL058W	ARG1	218887.5	directional	+,+	YOL059W_YOL058W	218448	219209
15	220503	220727	225	425	YOL058W	ARG1	220615	directional	+,+	YOL058W_YOL057W	220472	220765
15	226241	226621	381	417	tG(GCC)O1	null	226431	divergent	-,+	YOL055C_YOL054W	226074	228612
15	229977	230065	89	54	YOL053W	AIM39	230021	directional	+,+	YOL054W_YOL053W	229833	230083
15	232094	232405	312	326	YOL052C	SPE2	232249.5	directional	-,-	YOL052C-A_YOL052C	231754	232444
15	233776	234227	452	605	snR81	SNR81	234001.5	divergent	-,+	YOL052C_YOL051W	233635	234938
15	234500	234714	215	341	snR81	SNR81	234607	divergent	-,+	YOL052C_YOL051W	233635	234938
15	238403	238499	97	71	YOL049W	GSH2	238451	directional	+,+	YOL051W_YOL049W	238184	238617
15	241382	241552	171	264	YOL047C	null	241467	directional	-,-	YOL048C_YOL047C	241309	241612
15	242765	243270	506	3098	YOL047C	null	243017.5	divergent	-,+	YOL047C_YOL045W	242746	243495
15	246891	247111	221	328	YOL044W	PEX15	247001	directional	+,+	YOL045W_YOL044W	246801	247148
15	252816	252880	65	61	YOL041C	NOP12	252848	directional	-,-	YOL041C_YOL040C	252645	253147
15	253767	254107	341	190	YOL039W	RPP2A	253937	divergent	-,+	YOL040C_YOL039W	253576	254295
15	255199	255269	71	42	YOL038W	PRE6	255234	divergent	-,+	YOL038C-A_YOL038W	255020	255335
15	256191	256335	145	134	YOL038W	PRE6	256263	directional	+,+	YOL038W_YOL036W	256100	256743
15	259193	259297	107	87	YOL036W	null	259245	directional	+,+	YOL036W_YOL034W	259029	259923
15	265193	265274	82	61	YOL033W	MSE1	265233.5	directional	+,+	YOL033W_YOL032W	265086	265429
15	267602	268152	551	2155	YOL030W	GAS5	267877	divergent	-,+	YOL031C_YOL030W	267530	268187
15	271632	271802	171	340	YOL027C	MDM38	271717	directional	-,-	YOL028C_YOL027C	271371	272003
15	273793	273986	194	254	YOL026C	MIM1	273889.5	directional	-,-	YOL027C_YOL026C	273725	274012
15	274397	274860	464	318	YOL026C	MIM1	274628.5	divergent	-,+	YOL026C_YOL025W	274354	274957
15	277618	277972	355	237	ARS1511	null	277795	directional	+,+	YOL024W_YOL023W	277605	278056
15	285505	285967	463	1488	YOL021C	DIS3	285736	divergent	-,+	YOL021C_YOL020W	285427	286172
15	288284	288583	300	591	tY(GUA)O	SUP3	288433.5	NA	NA	NA	NA	NA
15	296324	296417	94	71	YOL016C	CMK2	296370.5	divergent	-,+	YOL016C_YOL015W	296121	297078
15	296792	296944	153	157	YOL015W	IRC10	296868	divergent	-,+	YOL016C_YOL015W	296121	297078
15	303265	303394	130	110	YOL012C	HTZ1	303329.5	directional	-,-	YOL013C_YOL012C	303036	303579
15	304387	304563	177	118	YOL012C	HTZ1	304475	divergent	-,+	YOL012C_YOL011W	303984	305349
15	304807	304886	79	76	YOL011W	PLB3	304846.5	divergent	-,+	YOL012C_YOL011W	303984	305349
15	312665	312854	190	319	YOL006C	TOP1	312759.5	directional	-,-	YOL007C_YOL006C	312368	313078
15	315075	315228	154	106	YOL006C	TOP1	315151.5	NA	NA	NA	NA	NA
15	315539	315957	419	658	YOL005C	RPB11	315748	directional	-,-	YOL006C_YOL005C	315388	315813
15	316219	316693	475	941	YOL005C	RPB11	316456	divergent	-,+	YOL005C_YOL004W	316176	316938
15	323081	323142	62	47	YOL003C	PFA4	323111.5	directional	-,-	YOL003C_YOL002C	322995	323411
15	324406	324803	398	388	YOL002C	IZH2	324604.5	divergent	-,+	YOL002C_YOL001W	324365	325249
15	329177	329288	112	81	YOR002W	ALG6	329232.5	directional	+,+	YOR001W_YOR002W	329034	329417
15	331208	331343	136	115	YOR003W	YSP3	331275.5	directional	+,+	YOR002W_YOR003W	331052	331455
15	349213	349301	89	47	YOR011W	AUS1	349257	divergent	-,+	YOR010C_YOR011W	346950	349678
15	356338	356490	153	165	YOR012W	null	356414	directional	+,+	YOR011W-A_YOR012W	355858	356542
15	357234	357325	92	66	YOR012W	null	357279.5	directional	+,+	YOR012W_YOR014W	356956	357673
15	364132	364222	91	64	YOR018W	ROD1	364177	directional	+,+	YOR017W_YOR018W	363814	364368
15	367769	367935	167	136	YOR019W	null	367852	directional	+,+	YOR018W_YOR019W	366882	368126
15	370959	371074	116	86	YOR020C	HSP10	371016.5	divergent	-,+	YOR020C_YOR020W-A	370844	371684
15	380754	380831	78	66	YOR026W	BUB3	380792.5	NA	NA	NA	NA	NA
15	394668	394919	252	689	YOR034C	AKR2	394793.5	directional	-,-	YOR033C_YOR034C	394524	394836
15	397288	397563	276	902	YOR034C-A	null	397425.5	NA	NA	NA	NA	NA
15	400154	400298	145	90	YOR036W	PEP12	400226	divergent	-,+	YOR035C_YOR036W	400104	400347
15	405431	405558	128	151	YOR038C	HIR2	405494.5	divergent	-,+	YOR038C_YOR039W	405388	405767
15	408151	408323	173	217	snR9	SNR9	408237	directional	+,+	YOR040W_YOR042W	407921	408424
15	410012	410419	408	509	snR62	SNR62	410215.5	directional	+,+	YOR042W_YOR043W	409660	410869
15	412493	412701	209	197	YOR043W	WHI2	412597	directional	+,+	YOR043W_YOR044W	412330	413006
15	417908	418129	222	303	YOR047C	STD1	418018.5	directional	-,-	YOR047C_YOR048C	417682	418630
15	421783	421903	121	147	YOR048C	RAT1	421843	directional	-,-	YOR048C_YOR049C	421651	422668
15	422247	422495	249	515	YOR049C	RSB1	422371	directional	-,-	YOR048C_YOR049C	421651	422668
15	424132	424640	509	559	YOR051C	null	424386	directional	-,-	YOR049C_YOR051C	423733	424847
15	426257	426429	173	220	YOR051C	null	426343	directional	-,-	YOR051C_YOR052C	426086	426773
15	430065	430232	168	209	YOR056C	NOB1	430148.5	directional	-,-	YOR054C_YOR056C	429859	430248
15	431725	432103	379	253	YOR057W	SGT1	431914	divergent	-,+	YOR056C_YOR057W	431628	432187
15	436602	436733	132	150	ARS1501	null	436667.5	directional	-,-	YOR058C_YOR059C	436347	438907
15	443739	444015	277	279	YOR062C	null	443877	divergent	-,+	YOR062C_YOR063W	443533	444687
15	444363	444426	64	59	YOR063W	RPL3	444394.5	divergent	-,+	YOR062C_YOR063W	443533	444687
15	446798	447030	233	287	YOR064C	YNG1	446914	divergent	-,+	YOR064C_YOR065W	446740	447440
15	448910	449181	272	532	YOR066W	MSA1	449045.5	directional	+,+	YOR065W_YOR066W	448370	449437
15	453555	453617	63	41	YOR067C	ALG8	453586	divergent_overlapping	-,+	YOR067C_YOR069W	453464	453769
15	457964	458256	293	784	YOR070C	GYP1	458110	directional	-,-	YOR070C_YOR071C	457822	459481
15	461573	461993	421	504	YOR071C	NRT1	461783	divergent	-,+	YOR071C_YOR072W-B	461278	464470
15	462404	462597	194	213	YOR071C	NRT1	462500.5	divergent	-,+	YOR071C_YOR072W-B	461278	464470
15	462804	462849	46	44	YOR071C	NRT1	462826.5	divergent	-,+	YOR071C_YOR072W-B	461278	464470
15	467020	467075	56	47	YOR074C	CDC21	467047.5	NA	NA	NA	NA	NA
15	467686	467761	76	48	YOR074C	CDC21	467723.5	divergent	-,+	YOR074C_YOR075W	467591	468213
15	468049	468139	91	57	YOR075W	UFE1	468094	divergent	-,+	YOR074C_YOR075W	467591	468213
15	471732	471847	116	95	YOR077W	RTS2	471789.5	divergent	-,+	YOR076C_YOR077W	471622	471900
15	472353	472626	274	239	YOR077W	RTS2	472489.5	NA	NA	NA	NA	NA
15	479286	479502	217	450	YOR083W	WHI5	479394	divergent	-,+	YOR081C_YOR083W	479190	479534
15	479788	481246	1459	1995	YOR084W	LPX1	480517	directional	+,+	YOR083W_YOR084W	480422	480588
15	481498	481941	444	551	YOR084W	LPX1	481719.5	NA	NA	NA	NA	NA
15	486983	487595	613	2387	YOR087W	YVC1	487289	divergent	-,+	YOR086C_YOR087W	486781	487708
15	490930	491107	178	168	YOR090C	PTC5	491018.5	directional	-,-	YOR089C_YOR090C	490830	491124
15	492959	493355	396	296	YOR091W	TMA46	493157	divergent	-,+	YOR090C_YOR091W	492843	493433
15	494223	495027	805	4013	YOR091W	TMA46	494625	directional	+,+	YOR091W_YOR092W	494471	495127
15	504578	504796	219	256	YOR095C	RKI1	504687	divergent	-,+	YOR095C_YOR096W	504329	505794
15	505162	505305	143	143	YOR096W	RPS7A	505233.5	divergent	-,+	YOR095C_YOR096W	504329	505794
15	511289	511671	383	693	YOR098C	NUP1	511480	divergent	-,+	YOR098C_YOR099W	511179	511825
15	514428	514988	561	338	YOR100C	CRC1	514708	divergent	-,+	YOR100C_YOR101W	514279	515244
15	520464	521054	591	1013	YOR107W	RGS2	520759	directional	+,+	YOR106W_YOR107W	519973	521353
15	522654	522880	227	425	YOR108W	LEU9	522767	directional	+,+	YOR107W_YOR108W	522283	523027
15	531272	531413	142	168	YOR112W	CEX1	531342.5	directional	+,+	YOR111W_YOR112W	531128	531508
15	533774	533953	180	207	YOR112W	CEX1	533863.5	directional	+,+	YOR112W_YOR113W	533794	534075
15	537164	537352	189	213	YOR114W	null	537258	directional	+,+	YOR113W_YOR114W	536820	537570
15	539607	539655	49	46	YOR116C	RPO31	539631	directional	-,-	YOR115C_YOR116C	539466	539763
15	544427	544941	515	919	YOR117W	RPT5	544684	divergent	-,+	YOR116C_YOR117W	544146	545029
15	546433	546624	192	263	YOR117W	RPT5	546528.5	directional	+,+	YOR117W_YOR118W	546334	546857
15	550334	550926	593	420	YOR119C	RIO1	550630	divergent	-,+	YOR119C_YOR120W	550247	551114
15	552930	553129	200	187	YOR122C	PFY1	553029.5	directional	-,-	YOR122C_YOR123C	552888	553176
15	554673	554760	88	58	YOR124C	UBP2	554716.5	directional	-,-	YOR123C_YOR124C	554571	554824
15	558703	558951	249	554	YOR124C	UBP2	558827	directional	-,-	YOR124C_YOR125C	558643	559030
15	559772	559948	177	202	YOR126C	IAH1	559860	directional	-,-	YOR125C_YOR126C	559732	559961
15	560696	560875	180	164	YOR126C	IAH1	560785.5	divergent	-,+	YOR126C_YOR127W	560678	561170
15	566298	566511	214	439	ARS1516	ARS1516	566404.5	directional	-,-	YOR128C_YOR129C	566192	566877
15	569646	569787	142	347	YOR129C	AFI1	569716.5	directional	-,-	YOR129C_YOR130C	569559	569929
15	570844	571095	252	668	YOR130C	ORT1	570969.5	directional	-,-	YOR130C_YOR131C	570808	572182
15	571863	572153	291	310	YOR131C	null	572008	directional	-,-	YOR130C_YOR131C	570808	572182
15	572892	573056	165	161	YOR131C	null	572974	divergent	-,+	YOR131C_YOR132W	572839	573175
15	574826	574958	133	123	YOR132W	VPS17	574892	directional	+,+	YOR132W_YOR133W	574831	575098
15	578009	578133	125	87	YOR133W	EFT1	578071	directional	+,+	YOR133W_YOR134W	577627	578564
