chr	pos_c	b1	b2	b3	b4	b5	b6	b7	b8	sporeaffect
13	124027	1	1	1	1	0	0	0	0	0
13	124042	1	1	1	1	0	0	0	0	0
13	124045	1	1	1	1	0	0	0	0	0
13	124113	1	1	1	1	0	0	0	0	0
13	124135	1	1	1	1	0	0	0	0	0
13	124283	1	1	1	1	0	0	0	0	0
13	124309	1	1	1	1	0	0	0	0	0
13	124356	1	1	1	1	0	0	0	0	0
13	124357	1	1	1	1	0	0	0	0	0
13	124406	1	1	1	1	0	0	0	0	0
13	124408	1	1	1	1	0	0	0	0	0
13	124455	1	1	1	1	0	0	0	0	0
13	124497	1	1	1	1	0	0	0	0	0
13	124499	1	1	1	1	0	0	0	0	0
13	124563	1	1	1	1	0	0	0	0	0
13	124675	1	1	1	1	0	0	0	0	0
13	124697	1	1	1	1	0	0	0	0	0
13	124777	1	1	1	1	0	0	0	0	0
13	124802	1	1	1	1	0	0	0	0	0
13	124844	1	1	1	1	0	0	0	0	0
13	124877	1	1	1	1	0	0	0	0	0
13	125006	1	1	1	1	0	0	0	0	0
13	125244	1	1	1	1	0	0	0	0	0
13	125640	1	1	1	1	0	0	0	0	0
13	125677	1	1	1	1	0	0	0	0	0
13	125874	1	1	1	1	0	0	0	0	0
13	125883	1	1	1	1	0	0	0	0	0
13	125916	1	1	1	1	0	0	0	0	0
13	125926	1	1	1	1	0	0	0	0	0
13	126211	1	1	1	1	0	0	0	0	0
13	126354	1	1	1	1	0	0	0	0	0
13	126625	1	1	1	1	0	0	0	0	0
13	126663	1	1	1	1	0	0	0	0	0
13	127093	1	1	1	1	0	0	0	0	0
13	127429	1	1	1	1	0	0	0	0	0
13	127550	1	1	1	1	0	0	0	0	0
13	127589	1	1	1	1	0	0	0	0	0
13	128432	1	1	1	1	0	0	0	0	0
13	128498	1	1	1	1	0	0	0	0	0
13	128877	1	1	1	1	0	0	0	0	0
13	129009	1	1	1	1	0	0	0	0	0
13	129083	1	1	1	1	0	0	0	0	0
13	129374	1	1	1	1	0	0	0	0	0
13	129400	1	1	1	1	0	0	0	0	0
13	129456	1	1	1	1	0	0	0	0	0
13	129926	1	1	1	1	0	0	0	0	0
13	130218	1	1	1	1	0	0	0	0	0
13	130360	1	1	1	1	0	0	0	0	0
13	130721	1	1	1	1	0	0	0	0	0
13	131106	1	1	1	1	0	0	0	0	0
13	131349	1	1	1	1	0	0	0	0	0
13	131362	1	1	1	1	0	0	0	0	0
13	131365	1	1	1	1	0	0	0	0	0
13	131423	1	1	1	1	0	0	0	0	0
13	131647	1	1	1	1	0	0	0	0	0
13	131930	1	1	1	1	0	0	0	0	0
13	132350	1	1	1	1	0	0	0	0	0
13	132409	1	1	1	1	0	0	0	0	0
13	132420	1	1	1	1	0	0	0	0	0
13	132552	1	1	1	1	0	0	0	0	0
13	132696	1	1	1	1	0	0	0	0	0
13	132728	1	1	1	1	0	0	0	0	0
13	132734	1	1	1	1	0	0	0	0	0
13	132741	1	1	1	1	0	0	0	0	0
13	132751	1	1	1	1	0	0	0	0	0
13	132818	1	1	1	1	0	0	0	0	0
13	132842	1	1	1	1	0	0	0	0	0
13	132856	1	1	1	1	0	0	0	0	0
13	132910	1	1	1	1	0	0	0	0	0
13	133001	1	1	1	1	0	0	0	0	0
13	133099	1	1	1	1	0	0	0	0	0
13	133212	1	1	1	1	0	0	0	0	0
13	133405	1	1	1	1	0	0	0	0	0
13	133436	1	1	1	1	0	0	0	0	0
13	133437	1	1	1	1	0	0	0	0	0
13	133555	1	1	1	1	0	0	0	0	0
13	133610	1	1	1	1	0	0	0	0	0
13	133858	1	1	1	1	0	0	0	0	0
13	134000	1	1	1	1	0	0	0	0	0
13	136477	1	1	1	1	0	0	0	0	0
13	136675	1	1	1	1	0	0	0	0	0
13	136702	1	1	1	1	0	0	0	0	0
13	136948	1	1	1	1	0	0	0	0	0
13	137116	1	1	1	1	0	0	0	0	0
13	137286	1	1	1	1	0	0	0	0	0
13	137451	1	1	1	1	0	0	0	0	0
13	137475	1	1	1	1	0	0	0	0	0
13	137768	1	1	1	1	0	0	0	0	0
13	137804	1	1	1	1	0	0	0	0	0
13	137879	1	1	1	1	0	0	0	0	0
13	137883	1	1	1	1	0	0	0	0	0
13	138042	1	1	1	1	0	0	0	0	0
13	138343	1	1	1	1	0	0	0	0	0
13	138467	1	1	1	1	0	0	0	0	0
13	138823	1	1	1	1	0	0	0	0	0
13	138914	1	1	1	1	0	0	0	0	0
13	139013	1	1	1	1	0	0	0	0	0
13	139632	1	1	1	1	0	0	0	0	0
13	139664	1	1	1	1	0	0	0	0	0
13	140131	1	1	1	1	0	0	0	0	0
13	140137	1	1	1	1	0	0	0	0	0
13	140328	1	1	1	1	0	0	0	0	0
13	140757	1	1	1	1	0	0	0	0	0
13	140935	1	1	1	1	0	0	0	0	0
13	140970	1	1	1	1	0	0	0	0	0
13	141812	1	1	1	1	0	0	0	0	0
13	141877	1	1	1	1	0	0	0	0	0
13	141967	1	1	1	1	0	0	0	0	0
13	141979	1	1	1	1	0	0	0	0	0
13	142186	1	1	1	1	0	0	0	0	0
13	142190	1	1	1	1	0	0	0	0	0
13	142206	1	1	1	1	0	0	0	0	0
13	142395	1	1	1	1	0	0	0	0	0
13	142704	1	1	1	1	0	0	0	0	0
13	142824	1	1	1	1	0	0	0	0	0
13	142984	1	1	1	1	0	0	0	0	0
13	143064	1	1	1	1	0	0	0	0	0
13	143613	1	1	1	1	0	0	0	0	0
13	144479	1	1	1	1	0	0	0	0	0
13	144507	1	1	1	1	0	0	0	0	0
13	144765	1	1	1	1	0	0	0	0	0
13	145063	1	1	1	1	0	0	0	0	0
13	145373	1	1	1	1	0	0	0	0	0
13	145748	1	1	1	1	0	0	0	0	0
13	146198	1	1	1	1	0	0	0	0	0
13	149583	1	1	1	1	0	0	0	0	0
13	150480	1	1	1	1	0	0	0	0	0
13	151234	1	1	1	1	0	0	0	0	0
13	151733	1	1	1	1	0	0	0	0	0
13	154074	1	1	1	1	0	0	0	0	0
13	155649	1	1	1	1	0	0	0	0	0
13	156135	1	1	1	1	0	0	0	0	0
13	156513	1	1	1	1	0	0	0	0	0
13	156637	1	1	1	1	0	0	0	0	0
13	156920	1	1	1	1	0	0	0	0	0
13	157807	1	1	1	1	0	0	0	0	034
13	159085	1	1	0	0	0	0	0	0	0
13	159313	1	1	0	0	0	0	0	0	0
13	159423	1	1	0	0	0	0	0	0	0
13	159532	1	1	0	0	0	0	0	0	0
13	159727	1	1	0	0	0	0	0	0	0
13	159728	1	1	0	0	0	0	0	0	0
13	159757	1	1	0	0	0	0	0	0	0
13	159950	1	1	0	0	0	0	0	0	04
13	160037	1	1	0	1	0	0	0	0	0
13	160135	1	1	0	1	0	0	0	0	0
13	160146	1	1	0	1	0	0	0	0	0
13	160280	1	1	0	1	0	0	0	0	0478
13	160611	1	1	0	0	0	0	1	1	0
13	160665	1	1	0	0	0	0	1	1	0
13	160704	1	1	0	0	0	0	1	1	0
13	160785	1	1	0	0	0	0	1	1	0
13	160953	1	1	0	0	0	0	1	1	0
13	161085	1	1	0	0	0	0	1	1	0
13	161370	1	1	0	0	0	0	1	1	0
13	161385	1	1	0	0	0	0	1	1	0
13	161406	1	1	0	0	0	0	1	1	0
13	161572	1	1	0	0	0	0	1	1	0
13	161922	1	1	0	0	0	0	1	1	0
13	162035	1	1	0	0	0	0	1	1	0
13	162123	1	1	0	0	0	0	1	1	0
13	162309	1	1	0	0	0	0	1	1	0
13	163055	1	1	0	0	0	0	1	1	0
13	163283	1	1	0	0	0	0	1	1	0
13	163286	1	1	0	0	0	0	1	1	0
13	163391	1	1	0	0	0	0	1	1	0
13	164021	1	1	0	0	0	0	1	1	0
13	164304	1	1	0	0	0	0	1	1	0
13	165032	1	1	0	0	0	0	1	1	0
13	165218	1	1	0	0	0	0	1	1	0
13	166349	1	1	0	0	0	0	1	1	0
13	166364	1	1	0	0	0	0	1	1	0
13	166589	1	1	0	0	0	0	1	1	0
13	166619	1	1	0	0	0	0	1	1	0
13	166876	1	1	0	0	0	0	1	1	0
13	167027	1	1	0	0	0	0	1	1	0
13	167431	1	1	0	0	0	0	1	1	0
13	167444	1	1	0	0	0	0	1	1	0
13	167521	1	1	0	0	0	0	1	1	0
13	167925	1	1	0	0	0	0	1	1	0
13	167929	1	1	0	0	0	0	1	1	0
13	167952	1	1	0	0	0	0	1	1	0
13	167959	1	1	0	0	0	0	1	1	0
13	167962	1	1	0	0	0	0	1	1	0
13	168000	1	1	0	0	0	0	1	1	0
13	168067	1	1	0	0	0	0	1	1	0
13	168084	1	1	0	0	0	0	1	1	0
13	168134	1	1	0	0	0	0	1	1	0
13	168139	1	1	0	0	0	0	1	1	0
13	168229	1	1	0	0	0	0	1	1	0
13	168722	1	1	0	0	0	0	1	1	0
13	168744	1	1	0	0	0	0	1	1	0
13	168773	1	1	0	0	0	0	1	1	0
13	168774	1	1	0	0	0	0	1	1	0
13	168838	1	1	0	0	0	0	1	1	0
13	168885	1	1	0	0	0	0	1	1	0
13	169412	1	1	0	0	0	0	1	1	0
13	169477	1	1	0	0	0	0	1	1	0
13	169522	1	1	0	0	0	0	1	1	078
13	169808	1	1	0	0	0	0	0	0	0
13	169962	1	1	0	0	0	0	0	0	078
13	170932	1	1	0	0	0	0	1	1	0
13	171275	1	1	0	0	0	0	1	1	0
13	171292	1	1	0	0	0	0	1	1	0
13	171523	1	1	0	0	0	0	1	1	0
13	171785	1	1	0	0	0	0	1	1	0
13	171887	1	1	0	0	0	0	1	1	0
13	171896	1	1	0	0	0	0	1	1	0
13	172118	1	1	0	0	0	0	1	1	0
13	172478	1	1	0	0	0	0	1	1	0
13	172523	1	1	0	0	0	0	1	1	0
13	172589	1	1	0	0	0	0	1	1	0
13	172679	1	1	0	0	0	0	1	1	0
13	172925	1	1	0	0	0	0	1	1	0
13	173124	1	1	0	0	0	0	1	1	0
13	173282	1	1	0	0	0	0	1	1	0
13	173523	1	1	0	0	0	0	1	1	0
13	173678	1	1	0	0	0	0	1	1	0
13	173888	1	1	0	0	0	0	1	1	0
13	173987	1	1	0	0	0	0	1	1	0
13	174263	1	1	0	0	0	0	1	1	0
13	174577	1	1	0	0	0	0	1	1	0
13	174640	1	1	0	0	0	0	1	1	0
13	174739	1	1	0	0	0	0	1	1	0
13	174798	1	1	0	0	0	0	1	1	0
13	174980	1	1	0	0	0	0	1	1	0
13	174991	1	1	0	0	0	0	1	1	0
13	175074	1	1	0	0	0	0	1	1	0
13	175129	1	1	0	0	0	0	1	1	0
13	175339	1	1	0	0	0	0	1	1	0
13	175405	1	1	0	0	0	0	1	1	0
13	175421	1	1	0	0	0	0	1	1	0
13	175545	1	1	0	0	0	0	1	1	0
13	175576	1	1	0	0	0	0	1	1	0
13	175601	1	1	0	0	0	0	1	1	0
13	175615	1	1	0	0	0	0	1	1	0
13	175682	1	1	0	0	0	0	1	1	0
13	175759	1	1	0	0	0	0	1	1	0
13	175777	1	1	0	0	0	0	1	1	0
13	175883	1	1	0	0	0	0	1	1	0
13	175894	1	1	0	0	0	0	1	1	0
13	176006	1	1	0	0	0	0	1	1	0
13	176043	1	1	0	0	0	0	1	1	0
13	176077	1	1	0	0	0	0	1	1	0
13	176141	1	1	0	0	0	0	1	1	0
13	176260	1	1	0	0	0	0	1	1	0
13	176569	1	1	0	0	0	0	1	1	0
13	176764	1	1	0	0	0	0	1	1	0
13	176818	1	1	0	0	0	0	1	1	0
13	176890	1	1	0	0	0	0	1	1	0
13	176942	1	1	0	0	0	0	1	1	0
13	177237	1	1	0	0	0	0	1	1	0
13	177490	1	1	0	0	0	0	1	1	0
13	177595	1	1	0	0	0	0	1	1	0
13	177745	1	1	0	0	0	0	1	1	0
13	177778	1	1	0	0	0	0	1	1	0
13	177801	1	1	0	0	0	0	1	1	0
13	177805	1	1	0	0	0	0	1	1	0
13	177833	1	1	0	0	0	0	1	1	0
13	177865	1	1	0	0	0	0	1	1	0
13	178128	1	1	0	0	0	0	1	1	0
13	178148	1	1	0	0	0	0	1	1	0
13	178152	1	1	0	0	0	0	1	1	0
13	178203	1	1	0	0	0	0	1	1	0
13	178325	1	1	0	0	0	0	1	1	0
13	178570	1	1	0	0	0	0	1	1	0
13	178780	1	1	0	0	0	0	1	1	0
13	179112	1	1	0	0	0	0	1	1	0
13	179205	1	1	0	0	0	0	1	1	0
13	179265	1	1	0	0	0	0	1	1	0
13	179271	1	1	0	0	0	0	1	1	0
13	179346	1	1	0	0	0	0	1	1	0
13	179439	1	1	0	0	0	0	1	1	0
13	179582	1	1	0	0	0	0	1	1	0
13	179588	1	1	0	0	0	0	1	1	0
13	179677	1	1	0	0	0	0	1	1	0
13	179979	1	1	0	0	0	0	1	1	0
13	180040	1	1	0	0	0	0	1	1	0
13	181117	1	1	0	0	0	0	1	1	0
13	181240	1	1	0	0	0	0	1	1	0
13	182183	1	1	0	0	0	0	1	1	0
13	182695	1	1	0	0	0	0	1	1	0
13	183006	1	1	0	0	0	0	1	1	0
13	183093	1	1	0	0	0	0	1	1	0
13	183111	1	1	0	0	0	0	1	1	0
13	183125	1	1	0	0	0	0	1	1	0
13	183219	1	1	0	0	0	0	1	1	0
13	184078	1	1	0	0	0	0	1	1	0
13	184114	1	1	0	0	0	0	1	1	0
13	184115	1	1	0	0	0	0	1	1	0
13	190148	1	1	0	0	0	0	1	1	0
13	190180	1	1	0	0	0	0	1	1	0
13	190186	1	1	0	0	0	0	1	1	0
13	190411	1	1	0	0	0	0	1	1	0
13	190535	1	1	0	0	0	0	1	1	0
13	190760	1	1	0	0	0	0	1	1	0
13	190786	1	1	0	0	0	0	1	1	0
13	191033	1	1	0	0	0	0	1	1	0
13	191318	1	1	0	0	0	0	1	1	0
13	191452	1	1	0	0	0	0	1	1	0
13	191569	1	1	0	0	0	0	1	1	0
13	192110	1	1	0	0	0	0	1	1	0
13	192206	1	1	0	0	0	0	1	1	0
13	192291	1	1	0	0	0	0	1	1	0
13	192332	1	1	0	0	0	0	1	1	0
13	192396	1	1	0	0	0	0	1	1	0
13	192414	1	1	0	0	0	0	1	1	0
13	192432	1	1	0	0	0	0	1	1	0
13	192436	1	1	0	0	0	0	1	1	0
13	192717	1	1	0	0	0	0	1	1	0
13	192721	1	1	0	0	0	0	1	1	0
13	192991	1	1	0	0	0	0	1	1	0
13	193159	1	1	0	0	0	0	1	1	0
13	194053	1	1	0	0	0	0	1	1	0
13	194107	1	1	0	0	0	0	1	1	0
13	194499	1	1	0	0	0	0	1	1	0
13	194821	1	1	0	0	0	0	1	1	0
13	195330	1	1	0	0	0	0	1	1	0
13	195572	1	1	0	0	0	0	1	1	0
13	195938	1	1	0	0	0	0	1	1	0
13	195968	1	1	0	0	0	0	1	1	0
13	196000	1	1	0	0	0	0	1	1	0
13	196031	1	1	0	0	0	0	1	1	0
13	196033	1	1	0	0	0	0	1	1	0
13	196059	1	1	0	0	0	0	1	1	0
13	196123	1	1	0	0	0	0	1	1	0
13	196231	1	1	0	0	0	0	1	1	0
13	203305	1	1	0	0	0	0	1	1	0
13	203606	1	1	0	0	0	0	1	1	0
13	203921	1	1	0	0	0	0	1	1	0
13	203948	1	1	0	0	0	0	1	1	0
13	204520	1	1	0	0	0	0	1	1	0
13	204735	1	1	0	0	0	0	1	1	0
13	205670	1	1	0	0	0	0	1	1	0
13	205674	1	1	0	0	0	0	1	1	0
13	205994	1	1	0	0	0	0	1	1	0
13	205995	1	1	0	0	0	0	1	1	0
13	206013	1	1	0	0	0	0	1	1	0
13	206146	1	1	0	0	0	0	1	1	0
13	206248	1	1	0	0	0	0	1	1	0
13	206261	1	1	0	0	0	0	1	1	0
13	206272	1	1	0	0	0	0	1	1	0
13	206335	1	1	0	0	0	0	1	1	0
13	206354	1	1	0	0	0	0	1	1	0
13	206416	1	1	0	0	0	0	1	1	0
13	206481	1	1	0	0	0	0	1	1	0
13	206980	1	1	0	0	0	0	1	1	0
13	207028	1	1	0	0	0	0	1	1	0
13	207364	1	1	0	0	0	0	1	1	0
13	207796	1	1	0	0	0	0	1	1	0
13	207880	1	1	0	0	0	0	1	1	0
13	208048	1	1	0	0	0	0	1	1	0
13	208073	1	1	0	0	0	0	1	1	0
13	208108	1	1	0	0	0	0	1	1	0
13	208467	1	1	0	0	0	0	1	1	0
13	208787	1	1	0	0	0	0	1	1	0
13	209199	1	1	0	0	0	0	1	1	0
13	209233	1	1	0	0	0	0	1	1	0
13	209248	1	1	0	0	0	0	1	1	0
13	209285	1	1	0	0	0	0	1	1	0
13	209422	1	1	0	0	0	0	1	1	0
13	209449	1	1	0	0	0	0	1	1	0
13	209542	1	1	0	0	0	0	1	1	0
13	209890	1	1	0	0	0	0	1	1	0
13	209892	1	1	0	0	0	0	1	1	0
13	209952	1	1	0	0	0	0	1	1	0
13	210127	1	1	0	0	0	0	1	1	0
13	210212	1	1	0	0	0	0	1	1	0
13	210493	1	1	0	0	0	0	1	1	0
13	210513	1	1	0	0	0	0	1	1	0
13	210609	1	1	0	0	0	0	1	1	0
13	210688	1	1	0	0	0	0	1	1	0
13	210889	1	1	0	0	0	0	1	1	0
13	210915	1	1	0	0	0	0	1	1	0
13	210922	1	1	0	0	0	0	1	1	0
13	211049	1	1	0	0	0	0	1	1	0
13	211211	1	1	0	0	0	0	1	1	0
13	211216	1	1	0	0	0	0	1	1	0
13	211916	1	1	0	0	0	0	1	1	0
13	212014	1	1	0	0	0	0	1	1	0
13	212592	1	1	0	0	0	0	1	1	0
13	212695	1	1	0	0	0	0	1	1	0
13	212800	1	1	0	0	0	0	1	1	0
13	212859	1	1	0	0	0	0	1	1	0
13	213058	1	1	0	0	0	0	1	1	0
13	213211	1	1	0	0	0	0	1	1	0
13	213228	1	1	0	0	0	0	1	1	0
13	213247	1	1	0	0	0	0	1	1	0
13	213301	1	1	0	0	0	0	1	1	0
13	213451	1	1	0	0	0	0	1	1	0
13	213972	1	1	0	0	0	0	1	1	0
13	214086	1	1	0	0	0	0	1	1	0
13	214290	1	1	0	0	0	0	1	1	0
13	214378	1	1	0	0	0	0	1	1	0
13	214530	1	1	0	0	0	0	1	1	0
13	214559	1	1	0	0	0	0	1	1	0
13	214698	1	1	0	0	0	0	1	1	0
13	215306	1	1	0	0	0	0	1	1	0
13	215320	1	1	0	0	0	0	1	1	0
13	215334	1	1	0	0	0	0	1	1	0
13	215544	1	1	0	0	0	0	1	1	0
13	215595	1	1	0	0	0	0	1	1	0
13	215661	1	1	0	0	0	0	1	1	0
13	215779	1	1	0	0	0	0	1	1	0
13	215994	1	1	0	0	0	0	1	1	0
13	216027	1	1	0	0	0	0	1	1	0
13	216105	1	1	0	0	0	0	1	1	0
13	216270	1	1	0	0	0	0	1	1	0
13	216321	1	1	0	0	0	0	1	1	0
13	216327	1	1	0	0	0	0	1	1	0
13	216368	1	1	0	0	0	0	1	1	0
13	216797	1	1	0	0	0	0	1	1	0
13	216942	1	1	0	0	0	0	1	1	0
13	216954	1	1	0	0	0	0	1	1	0
13	217030	1	1	0	0	0	0	1	1	0
13	217312	1	1	0	0	0	0	1	1	0
13	217508	1	1	0	0	0	0	1	1	0
13	217557	1	1	0	0	0	0	1	1	0
13	217558	1	1	0	0	0	0	1	1	0
13	217656	1	1	0	0	0	0	1	1	0
13	217754	1	1	0	0	0	0	1	1	0
13	218051	1	1	0	0	0	0	1	1	0
13	218113	1	1	0	0	0	0	1	1	0
13	218127	1	1	0	0	0	0	1	1	0
13	218786	1	1	0	0	0	0	1	1	0
13	218827	1	1	0	0	0	0	1	1	0
13	218882	1	1	0	0	0	0	1	1	0
13	218963	1	1	0	0	0	0	1	1	0
13	219146	1	1	0	0	0	0	1	1	0
13	219326	1	1	0	0	0	0	1	1	0
13	219608	1	1	0	0	0	0	1	1	0
13	219620	1	1	0	0	0	0	1	1	0
13	219785	1	1	0	0	0	0	1	1	0
13	219807	1	1	0	0	0	0	1	1	0
13	219863	1	1	0	0	0	0	1	1	0
13	221252	1	1	0	0	0	0	1	1	0
13	221642	1	1	0	0	0	0	1	1	0
13	222095	1	1	0	0	0	0	1	1	0
13	224126	1	1	0	0	0	0	1	1	0
13	224148	1	1	0	0	0	0	1	1	0
13	224490	1	1	0	0	0	0	1	1	0
13	224729	1	1	0	0	0	0	1	1	0
13	224985	1	1	0	0	0	0	1	1	0
13	225529	1	1	0	0	0	0	1	1	0
13	225550	1	1	0	0	0	0	1	1	0
13	225618	1	1	0	0	0	0	1	1	0
13	225831	1	1	0	0	0	0	1	1	0
13	225848	1	1	0	0	0	0	1	1	0
13	225992	1	1	0	0	0	0	1	1	0
13	226024	1	1	0	0	0	0	1	1	0
13	226071	1	1	0	0	0	0	1	1	0
13	226121	1	1	0	0	0	0	1	1	0
13	226133	1	1	0	0	0	0	1	1	0
13	227957	1	1	0	0	0	0	1	1	0
13	227975	1	1	0	0	0	0	1	1	0
13	227978	1	1	0	0	0	0	1	1	0
13	228146	1	1	0	0	0	0	1	1	0
13	228182	1	1	0	0	0	0	1	1	0
13	228183	1	1	0	0	0	0	1	1	0
13	228217	1	1	0	0	0	0	1	1	0
13	228322	1	1	0	0	0	0	1	1	06
13	228901	1	1	0	0	0	1	1	1	0
13	229206	1	1	0	0	0	1	1	1	06
13	229539	1	1	0	0	0	0	1	1	0
13	229786	1	1	0	0	0	0	1	1	0
13	230470	1	1	0	0	0	0	1	1	0
13	230627	1	1	0	0	0	0	1	1	0
13	230928	1	1	0	0	0	0	1	1	0
13	230942	1	1	0	0	0	0	1	1	0
13	230996	1	1	0	0	0	0	1	1	0
13	230998	1	1	0	0	0	0	1	1	0
13	231382	1	1	0	0	0	0	1	1	0
13	231506	1	1	0	0	0	0	1	1	0
13	231802	1	1	0	0	0	0	1	1	0
13	231947	1	1	0	0	0	0	1	1	0
13	232186	1	1	0	0	0	0	1	1	0
13	232627	1	1	0	0	0	0	1	1	0
13	232662	1	1	0	0	0	0	1	1	0
13	232832	1	1	0	0	0	0	1	1	0
13	233147	1	1	0	0	0	0	1	1	0
13	233274	1	1	0	0	0	0	1	1	0
13	233374	1	1	0	0	0	0	1	1	0
13	233936	1	1	0	0	0	0	1	1	0
13	234329	1	1	0	0	0	0	1	1	0
13	235023	1	1	0	0	0	0	1	1	0
13	235295	1	1	0	0	0	0	1	1	0
13	235304	1	1	0	0	0	0	1	1	0
13	235740	1	1	0	0	0	0	1	1	0
13	235798	1	1	0	0	0	0	1	1	0
13	236410	1	1	0	0	0	0	1	1	0
13	237159	1	1	0	0	0	0	1	1	0
13	237882	1	1	0	0	0	0	1	1	0
13	237965	1	1	0	0	0	0	1	1	0
13	238008	1	1	0	0	0	0	1	1	0
13	238157	1	1	0	0	0	0	1	1	0
13	238290	1	1	0	0	0	0	1	1	0
13	238380	1	1	0	0	0	0	1	1	0
13	238422	1	1	0	0	0	0	1	1	0
13	238521	1	1	0	0	0	0	1	1	0
13	238534	1	1	0	0	0	0	1	1	0
13	238681	1	1	0	0	0	0	1	1	0
13	239557	1	1	0	0	0	0	1	1	0
13	239731	1	1	0	0	0	0	1	1	0
13	239815	1	1	0	0	0	0	1	1	0
13	239887	1	1	0	0	0	0	1	1	0
13	239896	1	1	0	0	0	0	1	1	0
13	240226	1	1	0	0	0	0	1	1	0
13	240460	1	1	0	0	0	0	1	1	0
13	240525	1	1	0	0	0	0	1	1	0
13	240594	1	1	0	0	0	0	1	1	0
13	240772	1	1	0	0	0	0	1	1	0
13	241545	1	1	0	0	0	0	1	1	0
13	241597	1	1	0	0	0	0	1	1	0
13	242103	1	1	0	0	0	0	1	1	0
13	242213	1	1	0	0	0	0	1	1	0
13	242235	1	1	0	0	0	0	1	1	0
13	242692	1	1	0	0	0	0	1	1	0
13	242727	1	1	0	0	0	0	1	1	0
13	242849	1	1	0	0	0	0	1	1	0
13	242853	1	1	0	0	0	0	1	1	0
13	243084	1	1	0	0	0	0	1	1	0
13	243198	1	1	0	0	0	0	1	1	0
13	243413	1	1	0	0	0	0	1	1	0
13	243473	1	1	0	0	0	0	1	1	0
13	243623	1	1	0	0	0	0	1	1	0
13	243777	1	1	0	0	0	0	1	1	0
13	244001	1	1	0	0	0	0	1	1	0
13	244359	1	1	0	0	0	0	1	1	0
13	244572	1	1	0	0	0	0	1	1	0
13	244974	1	1	0	0	0	0	1	1	0
13	245621	1	1	0	0	0	0	1	1	0
13	245624	1	1	0	0	0	0	1	1	0
13	246258	1	1	0	0	0	0	1	1	0
13	246803	1	1	0	0	0	0	1	1	0
13	246910	1	1	0	0	0	0	1	1	0
13	247126	1	1	0	0	0	0	1	1	0
13	247484	1	1	0	0	0	0	1	1	0
13	247502	1	1	0	0	0	0	1	1	0
13	247728	1	1	0	0	0	0	1	1	0
13	247796	1	1	0	0	0	0	1	1	0
13	247860	1	1	0	0	0	0	1	1	0
13	247862	1	1	0	0	0	0	1	1	0
13	247866	1	1	0	0	0	0	1	1	0
13	247895	1	1	0	0	0	0	1	1	0
13	248147	1	1	0	0	0	0	1	1	0
13	248171	1	1	0	0	0	0	1	1	0
13	248618	1	1	0	0	0	0	1	1	0
13	248858	1	1	0	0	0	0	1	1	0
13	249362	1	1	0	0	0	0	1	1	0
13	249476	1	1	0	0	0	0	1	1	0
13	249527	1	1	0	0	0	0	1	1	0
13	250010	1	1	0	0	0	0	1	1	0
13	250199	1	1	0	0	0	0	1	1	0
13	251274	1	1	0	0	0	0	1	1	0
13	251286	1	1	0	0	0	0	1	1	0
13	251609	1	1	0	0	0	0	1	1	0
13	251736	1	1	0	0	0	0	1	1	0
13	251941	1	1	0	0	0	0	1	1	0
13	252379	1	1	0	0	0	0	1	1	0
13	252532	1	1	0	0	0	0	1	1	0
13	253248	1	1	0	0	0	0	1	1	0
13	253274	1	1	0	0	0	0	1	1	0
13	253309	1	1	0	0	0	0	1	1	0
13	253845	1	1	0	0	0	0	1	1	0
13	254349	1	1	0	0	0	0	1	1	0
13	254427	1	1	0	0	0	0	1	1	0
13	255052	1	1	0	0	0	0	1	1	0
13	255569	1	1	0	0	0	0	1	1	0
13	256691	1	1	0	0	0	0	1	1	0
13	257090	1	1	0	0	0	0	1	1	0
13	257217	1	1	0	0	0	0	1	1	0
13	257640	1	1	0	0	0	0	1	1	0
13	257811	1	1	0	0	0	0	1	1	0
13	258060	1	1	0	0	0	0	1	1	0
13	258493	1	1	0	0	0	0	1	1	0
13	258884	1	1	0	0	0	0	1	1	0
13	259094	1	1	0	0	0	0	1	1	0
13	259263	1	1	0	0	0	0	1	1	0
13	259663	1	1	0	0	0	0	1	1	0
13	259759	1	1	0	0	0	0	1	1	0
13	259791	1	1	0	0	0	0	1	1	0
13	259876	1	1	0	0	0	0	1	1	0
13	260009	1	1	0	0	0	0	1	1	0
13	260334	1	1	0	0	0	0	1	1	0
13	260437	1	1	0	0	0	0	1	1	0
13	260462	1	1	0	0	0	0	1	1	0
13	260820	1	1	0	0	0	0	1	1	0
13	261191	1	1	0	0	0	0	1	1	0
13	261637	1	1	0	0	0	0	1	1	0
13	261649	1	1	0	0	0	0	1	1	0
13	261864	1	1	0	0	0	0	1	1	0
13	262219	1	1	0	0	0	0	1	1	0
13	262383	1	1	0	0	0	0	1	1	0
13	262578	1	1	0	0	0	0	1	1	0
13	262645	1	1	0	0	0	0	1	1	0
13	262691	1	1	0	0	0	0	1	1	0
13	262725	1	1	0	0	0	0	1	1	0
13	262749	1	1	0	0	0	0	1	1	0
13	262790	1	1	0	0	0	0	1	1	0
13	262820	1	1	0	0	0	0	1	1	0
13	262898	1	1	0	0	0	0	1	1	0
13	262958	1	1	0	0	0	0	1	1	0
13	263068	1	1	0	0	0	0	1	1	0
13	263069	1	1	0	0	0	0	1	1	0
13	263244	1	1	0	0	0	0	1	1	0
13	263835	1	1	0	0	0	0	1	1	0
